Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard,Scorecard Link
Bangladesh,India,India,3 wickets,Dubai (DSC),"Sep 28, 2018",4048,https://www.espncricinfo.com/series/asia-cup-2018-1153237/bangladesh-vs-india-final-1153255/full-scorecard
South Africa,Zimbabwe,South Africa,5 wickets,Kimberley,"Sep 30, 2018",4049,https://www.espncricinfo.com/series/zim-in-sa-2018-19-1144134/south-africa-vs-zimbabwe-1st-odi-1144146/full-scorecard
South Africa,Zimbabwe,South Africa,120 runs,Bloemfontein,"Oct 3, 2018",4050,https://www.espncricinfo.com/series/zim-in-sa-2018-19-1144134/south-africa-vs-zimbabwe-2nd-odi-1144147/full-scorecard
South Africa,Zimbabwe,South Africa,4 wickets,Paarl,"Oct 6, 2018",4051,https://www.espncricinfo.com/series/zim-in-sa-2018-19-1144134/south-africa-vs-zimbabwe-3rd-odi-1144148/full-scorecard
Sri Lanka,England,no result,-,Dambulla,"Oct 10, 2018",4052,https://www.espncricinfo.com/series/eng-in-sl-2018-19-1140375/sri-lanka-vs-england-1st-odi-1140379/full-scorecard
Sri Lanka,England,England,31 runs,Dambulla,"Oct 13, 2018",4053,https://www.espncricinfo.com/series/eng-in-sl-2018-19-1140375/sri-lanka-vs-england-2nd-odi-1140380/full-scorecard
Sri Lanka,England,England,7 wickets,Pallekele,"Oct 17, 2018",4054,https://www.espncricinfo.com/series/eng-in-sl-2018-19-1140375/sri-lanka-vs-england-3rd-odi-1140381/full-scorecard
Sri Lanka,England,England,18 runs,Pallekele,"Oct 20, 2018",4055,https://www.espncricinfo.com/series/eng-in-sl-2018-19-1140375/sri-lanka-vs-england-4th-odi-1140382/full-scorecard
India,West Indies,India,8 wickets,Guwahati,"Oct 21, 2018",4056,https://www.espncricinfo.com/series/west-indies-in-india-2018-19-1157747/india-vs-west-indies-1st-odi-1157754/full-scorecard
Bangladesh,Zimbabwe,Bangladesh,28 runs,Mirpur,"Oct 21, 2018",4057,https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-2018-19-1153629/bangladesh-vs-zimbabwe-1st-odi-1153635/full-scorecard
Sri Lanka,England,Sri Lanka,219 runs,Colombo (RPS),"Oct 23, 2018",4058,https://www.espncricinfo.com/series/eng-in-sl-2018-19-1140375/sri-lanka-vs-england-5th-odi-1140383/full-scorecard
India,West Indies,tied,-,Visakhapatnam,"Oct 24, 2018",4059,https://www.espncricinfo.com/series/west-indies-in-india-2018-19-1157747/india-vs-west-indies-2nd-odi-1157755/full-scorecard
Bangladesh,Zimbabwe,Bangladesh,7 wickets,Chattogram,"Oct 24, 2018",4060,https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-2018-19-1153629/bangladesh-vs-zimbabwe-2nd-odi-1153636/full-scorecard
Bangladesh,Zimbabwe,Bangladesh,7 wickets,Chattogram,"Oct 26, 2018",4061,https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-2018-19-1153629/bangladesh-vs-zimbabwe-3rd-odi-1153637/full-scorecard
India,West Indies,West Indies,43 runs,Pune,"Oct 27, 2018",4062,https://www.espncricinfo.com/series/west-indies-in-india-2018-19-1157747/india-vs-west-indies-3rd-odi-1157756/full-scorecard
India,West Indies,India,224 runs,Brabourne,"Oct 29, 2018",4063,https://www.espncricinfo.com/series/west-indies-in-india-2018-19-1157747/india-vs-west-indies-4th-odi-1157757/full-scorecard
India,West Indies,India,9 wickets,Thiruvananthapuram,"Nov 1, 2018",4064,https://www.espncricinfo.com/series/west-indies-in-india-2018-19-1157747/india-vs-west-indies-5th-odi-1157758/full-scorecard
Australia,South Africa,South Africa,6 wickets,Perth,"Nov 4, 2018",4065,https://www.espncricinfo.com/series/sa-in-aus-2018-19-1145096/australia-vs-south-africa-1st-odi-1144986/full-scorecard
New Zealand,Pakistan,New Zealand,47 runs,Abu Dhabi,"Nov 7, 2018",4066,https://www.espncricinfo.com/series/pakistan-v-new-zealand-2018-19-1157365/new-zealand-vs-pakistan-1st-odi-1157378/full-scorecard
Australia,South Africa,Australia,7 runs,Adelaide,"Nov 9, 2018",4067,https://www.espncricinfo.com/series/sa-in-aus-2018-19-1145096/australia-vs-south-africa-2nd-odi-1144987/full-scorecard
New Zealand,Pakistan,Pakistan,6 wickets,Abu Dhabi,"Nov 9, 2018",4068,https://www.espncricinfo.com/series/pakistan-v-new-zealand-2018-19-1157365/new-zealand-vs-pakistan-2nd-odi-1157379/full-scorecard
Australia,South Africa,South Africa,40 runs,Hobart,"Nov 11, 2018",4069,https://www.espncricinfo.com/series/sa-in-aus-2018-19-1145096/australia-vs-south-africa-3rd-odi-1144988/full-scorecard
New Zealand,Pakistan,no result,-,Dubai (DSC),"Nov 11, 2018",4070,https://www.espncricinfo.com/series/pakistan-v-new-zealand-2018-19-1157365/new-zealand-vs-pakistan-3rd-odi-1157380/full-scorecard
Bangladesh,West Indies,Bangladesh,5 wickets,Mirpur,"Dec 9, 2018",4071,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-1st-odi-1153314/full-scorecard
Bangladesh,West Indies,West Indies,4 wickets,Mirpur,"Dec 11, 2018",4072,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-2nd-odi-1153315/full-scorecard
Bangladesh,West Indies,Bangladesh,8 wickets,Sylhet,"Dec 14, 2018",4073,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-3rd-odi-1153316/full-scorecard
New Zealand,Sri Lanka,New Zealand,45 runs,Mount Maunganui,"Jan 3, 2019",4074,https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-1st-odi-1153840/full-scorecard
New Zealand,Sri Lanka,New Zealand,21 runs,Mount Maunganui,"Jan 5, 2019",4075,https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-2nd-odi-1153841/full-scorecard
New Zealand,Sri Lanka,New Zealand,115 runs,Nelson,"Jan 8, 2019",4076,https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-3rd-odi-1153842/full-scorecard
Australia,India,Australia,34 runs,Sydney,"Jan 12, 2019",4077,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-1st-odi-1144997/full-scorecard
Australia,India,India,6 wickets,Adelaide,"Jan 15, 2019",4078,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-2nd-odi-1144998/full-scorecard
Australia,India,India,7 wickets,Melbourne,"Jan 18, 2019",4079,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-3rd-odi-1144999/full-scorecard
South Africa,Pakistan,Pakistan,5 wickets,Gqeberha,"Jan 19, 2019",4080,https://www.espncricinfo.com/series/pak-in-sa-2018-19-1144137/south-africa-vs-pakistan-1st-odi-1144156/full-scorecard
South Africa,Pakistan,South Africa,5 wickets,Durban,"Jan 22, 2019",4081,https://www.espncricinfo.com/series/pak-in-sa-2018-19-1144137/south-africa-vs-pakistan-2nd-odi-1144157/full-scorecard
New Zealand,India,India,8 wickets,Napier,"Jan 23, 2019",4082,https://www.espncricinfo.com/series/india-in-new-zealand-2018-19-1153688/new-zealand-vs-india-1st-odi-1153691/full-scorecard
U.A.E.,Nepal,U.A.E.,3 wickets,ICCA Dubai,"Jan 25, 2019",4083,https://www.espncricinfo.com/series/nepal-in-uae-2018-19-1170451/united-arab-emirates-vs-nepal-1st-odi-1170454/full-scorecard
South Africa,Pakistan,South Africa,13 runs,Centurion,"Jan 25, 2019",4084,https://www.espncricinfo.com/series/pak-in-sa-2018-19-1144137/south-africa-vs-pakistan-3rd-odi-1144158/full-scorecard
New Zealand,India,India,90 runs,Mount Maunganui,"Jan 26, 2019",4085,https://www.espncricinfo.com/series/india-in-new-zealand-2018-19-1153688/new-zealand-vs-india-2nd-odi-1153692/full-scorecard
U.A.E.,Nepal,Nepal,145 runs,ICCA Dubai,"Jan 26, 2019",4086,https://www.espncricinfo.com/series/nepal-in-uae-2018-19-1170451/united-arab-emirates-vs-nepal-2nd-odi-1170455/full-scorecard
South Africa,Pakistan,Pakistan,8 wickets,Johannesburg,"Jan 27, 2019",4087,https://www.espncricinfo.com/series/pak-in-sa-2018-19-1144137/south-africa-vs-pakistan-4th-odi-1144159/full-scorecard
New Zealand,India,India,7 wickets,Mount Maunganui,"Jan 28, 2019",4088,https://www.espncricinfo.com/series/india-in-new-zealand-2018-19-1153688/new-zealand-vs-india-3rd-odi-1153693/full-scorecard
U.A.E.,Nepal,Nepal,4 wickets,ICCA Dubai,"Jan 28, 2019",4089,https://www.espncricinfo.com/series/nepal-in-uae-2018-19-1170451/united-arab-emirates-vs-nepal-3rd-odi-1170456/full-scorecard
South Africa,Pakistan,South Africa,7 wickets,Cape Town,"Jan 30, 2019",4090,https://www.espncricinfo.com/series/pak-in-sa-2018-19-1144137/south-africa-vs-pakistan-5th-odi-1144160/full-scorecard
New Zealand,India,New Zealand,8 wickets,Hamilton,"Jan 31, 2019",4091,https://www.espncricinfo.com/series/india-in-new-zealand-2018-19-1153688/new-zealand-vs-india-4th-odi-1153694/full-scorecard
New Zealand,India,India,35 runs,Wellington,"Feb 3, 2019",4092,https://www.espncricinfo.com/series/india-in-new-zealand-2018-19-1153688/new-zealand-vs-india-5th-odi-1153695/full-scorecard
New Zealand,Bangladesh,New Zealand,8 wickets,Napier,"Feb 13, 2019",4093,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-1st-odi-1153844/full-scorecard
New Zealand,Bangladesh,New Zealand,8 wickets,Christchurch,"Feb 16, 2019",4094,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-2nd-odi-1153845/full-scorecard
New Zealand,Bangladesh,New Zealand,88 runs,Dunedin,"Feb 20, 2019",4095,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-3rd-odi-1153846/full-scorecard
West Indies,England,England,6 wickets,Bridgetown,"Feb 20, 2019",4096,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-1st-odi-1158066/full-scorecard
West Indies,England,West Indies,26 runs,Bridgetown,"Feb 22, 2019",4097,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-2nd-odi-1158067/full-scorecard
West Indies,England,no result,-,St George's,"Feb 25, 2019",4098,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-3rd-odi-1158068/full-scorecard
West Indies,England,England,29 runs,St George's,"Feb 27, 2019",4099,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-4th-odi-1158069/full-scorecard
Afghanistan,Ireland,Afghanistan,5 wickets,Dehradun,"Feb 28, 2019",4100,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-1st-odi-1168115/full-scorecard
Afghanistan,Ireland,no result,-,Dehradun,"Mar 2, 2019",4101,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-2nd-odi-1168116/full-scorecard
India,Australia,India,6 wickets,Hyderabad,"Mar 2, 2019",4102,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-1st-odi-1168242/full-scorecard
West Indies,England,West Indies,7 wickets,Gros Islet,"Mar 2, 2019",4103,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-5th-odi-1158070/full-scorecard
South Africa,Sri Lanka,South Africa,8 wickets,Johannesburg,"Mar 3, 2019",4104,https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-1st-odi-1144167/full-scorecard
Afghanistan,Ireland,Ireland,4 wickets,Dehradun,"Mar 5, 2019",4105,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-3rd-odi-1168117/full-scorecard
India,Australia,India,8 runs,Nagpur,"Mar 5, 2019",4106,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-2nd-odi-1168243/full-scorecard
South Africa,Sri Lanka,South Africa,113 runs,Centurion,"Mar 6, 2019",4107,https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-2nd-odi-1144168/full-scorecard
Afghanistan,Ireland,Afghanistan,109 runs,Dehradun,"Mar 8, 2019",4108,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-4th-odi-1168118/full-scorecard
India,Australia,Australia,32 runs,Ranchi,"Mar 8, 2019",4109,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-3rd-odi-1168244/full-scorecard
Afghanistan,Ireland,Ireland,5 wickets,Dehradun,"Mar 10, 2019",4110,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-5th-odi-1168119/full-scorecard
India,Australia,Australia,4 wickets,Mohali,"Mar 10, 2019",4111,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-4th-odi-1168245/full-scorecard
South Africa,Sri Lanka,South Africa,71 runs,Durban,"Mar 10, 2019",4112,https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-3rd-odi-1144169/full-scorecard
India,Australia,Australia,35 runs,Delhi,"Mar 13, 2019",4113,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-5th-odi-1168246/full-scorecard
South Africa,Sri Lanka,South Africa,6 wickets,Gqeberha,"Mar 13, 2019",4114,https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-4th-odi-1144170/full-scorecard
South Africa,Sri Lanka,South Africa,41 runs,Cape Town,"Mar 16, 2019",4115,https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-5th-odi-1144171/full-scorecard
Australia,Pakistan,Australia,8 wickets,Sharjah,"Mar 22, 2019",4116,https://www.espncricinfo.com/series/pakistan-v-australia-2018-19-1157361/australia-vs-pakistan-1st-odi-1174238/full-scorecard
Australia,Pakistan,Australia,8 wickets,Sharjah,"Mar 24, 2019",4117,https://www.espncricinfo.com/series/pakistan-v-australia-2018-19-1157361/australia-vs-pakistan-2nd-odi-1174239/full-scorecard
Australia,Pakistan,Australia,80 runs,Abu Dhabi,"Mar 27, 2019",4118,https://www.espncricinfo.com/series/pakistan-v-australia-2018-19-1157361/australia-vs-pakistan-3rd-odi-1174240/full-scorecard
Australia,Pakistan,Australia,6 runs,Dubai (DSC),"Mar 29, 2019",4119,https://www.espncricinfo.com/series/pakistan-v-australia-2018-19-1157361/australia-vs-pakistan-4th-odi-1174241/full-scorecard
Australia,Pakistan,Australia,20 runs,Dubai (DSC),"Mar 31, 2019",4120,https://www.espncricinfo.com/series/pakistan-v-australia-2018-19-1157361/australia-vs-pakistan-5th-odi-1174242/full-scorecard
Zimbabwe,U.A.E.,Zimbabwe,7 wickets,Harare,"Apr 10, 2019",4121,https://www.espncricinfo.com/series/uae-tour-of-zimbabwe-2019-1179269/zimbabwe-vs-united-arab-emirates-1st-odi-1179272/full-scorecard
Zimbabwe,U.A.E.,Zimbabwe,4 runs,Harare,"Apr 12, 2019",4122,https://www.espncricinfo.com/series/uae-tour-of-zimbabwe-2019-1179269/zimbabwe-vs-united-arab-emirates-2nd-odi-1179273/full-scorecard
Zimbabwe,U.A.E.,Zimbabwe,131 runs,Harare,"Apr 14, 2019",4123,https://www.espncricinfo.com/series/uae-tour-of-zimbabwe-2019-1179269/zimbabwe-vs-united-arab-emirates-3rd-odi-1179274/full-scorecard
Zimbabwe,U.A.E.,Zimbabwe,3 wickets,Harare,"Apr 16, 2019",4124,https://www.espncricinfo.com/series/uae-tour-of-zimbabwe-2019-1179269/zimbabwe-vs-united-arab-emirates-4th-odi-1179275/full-scorecard
Namibia,Oman,Namibia,145 runs,Windhoek,"Apr 27, 2019",4125,https://www.espncricinfo.com/series/wcl-division-two-2019-1174827/namibia-vs-oman-final-1174845/full-scorecard
P.N.G.,U.S.A.,P.N.G.,5 wickets,Windhoek,"Apr 27, 2019",4126,https://www.espncricinfo.com/series/wcl-division-two-2019-1174827/papua-new-guinea-vs-united-states-of-america-3rd-place-playoff-1174844/full-scorecard
Ireland,England,England,4 wickets,Dublin (Malahide),"May 3, 2019",4127,https://www.espncricinfo.com/series/england-tour-of-ireland-2019-1161012/ireland-vs-england-only-odi-1161014/full-scorecard
Ireland,West Indies,West Indies,196 runs,Dublin,"May 5, 2019",4128,https://www.espncricinfo.com/series/ireland-tri-nation-2019-1168496/ireland-vs-west-indies-1st-match-1168508/full-scorecard
Bangladesh,West Indies,Bangladesh,8 wickets,Dublin,"May 7, 2019",4129,https://www.espncricinfo.com/series/ireland-tri-nation-2019-1168496/bangladesh-vs-west-indies-2nd-match-1168509/full-scorecard
England,Pakistan,no result,-,The Oval,"May 8, 2019",4130,https://www.espncricinfo.com/series/wc-warm-up-2019-1144417/england-vs-pakistan-1st-odi-1152841/full-scorecard
Scotland,Afghanistan,Afghanistan,2 runs,Edinburgh,"May 10, 2019",4131,https://www.espncricinfo.com/series/afg-in-scot-2019-1144421/scotland-vs-afghanistan-2nd-odi-1169330/full-scorecard
Ireland,West Indies,West Indies,5 wickets,Dublin (Malahide),"May 11, 2019",4132,https://www.espncricinfo.com/series/ireland-tri-nation-2019-1168496/ireland-vs-west-indies-4th-match-1168511/full-scorecard
England,Pakistan,England,12 runs,Southampton,"May 11, 2019",4133,https://www.espncricinfo.com/series/wc-warm-up-2019-1144417/england-vs-pakistan-2nd-odi-1152842/full-scorecard
Bangladesh,West Indies,Bangladesh,5 wickets,Dublin (Malahide),"May 13, 2019",4134,https://www.espncricinfo.com/series/ireland-tri-nation-2019-1168496/bangladesh-vs-west-indies-5th-match-1168512/full-scorecard
England,Pakistan,England,6 wickets,Bristol,"May 14, 2019",4135,https://www.espncricinfo.com/series/wc-warm-up-2019-1144417/england-vs-pakistan-3rd-odi-1152843/full-scorecard
Ireland,Bangladesh,Bangladesh,6 wickets,Dublin,"May 15, 2019",4136,https://www.espncricinfo.com/series/ireland-tri-nation-2019-1168496/ireland-vs-bangladesh-6th-match-1168513/full-scorecard
Bangladesh,West Indies,Bangladesh,5 wickets,Dublin (Malahide),"May 17, 2019",4137,https://www.espncricinfo.com/series/ireland-tri-nation-2019-1168496/bangladesh-vs-west-indies-final-1168514/full-scorecard
England,Pakistan,England,3 wickets,Nottingham,"May 17, 2019",4138,https://www.espncricinfo.com/series/wc-warm-up-2019-1144417/england-vs-pakistan-4th-odi-1152844/full-scorecard
Ireland,Afghanistan,Ireland,72 runs,Belfast,"May 19, 2019",4139,https://www.espncricinfo.com/series/afg-in-ireland-2019-1168499/ireland-vs-afghanistan-1st-odi-1168515/full-scorecard
England,Pakistan,England,54 runs,Leeds,"May 19, 2019",4140,https://www.espncricinfo.com/series/wc-warm-up-2019-1144417/england-vs-pakistan-5th-odi-1152845/full-scorecard
Ireland,Afghanistan,Afghanistan,126 runs,Belfast,"May 21, 2019",4141,https://www.espncricinfo.com/series/afg-in-ireland-2019-1168499/ireland-vs-afghanistan-2nd-odi-1168516/full-scorecard
Scotland,Sri Lanka,Sri Lanka,35 runs,Edinburgh,"May 21, 2019",4142,https://www.espncricinfo.com/series/wc-warm-up-2019-1144420/scotland-vs-sri-lanka-2nd-odi-1169332/full-scorecard
England,South Africa,England,104 runs,The Oval,"May 30, 2019",4143,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-south-africa-1st-match-1144483/full-scorecard
Pakistan,West Indies,West Indies,7 wickets,Nottingham,"May 31, 2019",4144,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/pakistan-vs-west-indies-2nd-match-1144484/full-scorecard
New Zealand,Sri Lanka,New Zealand,10 wickets,Cardiff,"Jun 1, 2019",4145,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/new-zealand-vs-sri-lanka-3rd-match-1144485/full-scorecard
Afghanistan,Australia,Australia,7 wickets,Bristol,"Jun 1, 2019",4146,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/afghanistan-vs-australia-4th-match-1144486/full-scorecard
Bangladesh,South Africa,Bangladesh,21 runs,The Oval,"Jun 2, 2019",4147,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/bangladesh-vs-south-africa-5th-match-1144487/full-scorecard
England,Pakistan,Pakistan,14 runs,Nottingham,"Jun 3, 2019",4148,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-pakistan-6th-match-1144488/full-scorecard
Afghanistan,Sri Lanka,Sri Lanka,34 runs,Cardiff,"Jun 4, 2019",4149,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/afghanistan-vs-sri-lanka-7th-match-1144489/full-scorecard
India,South Africa,India,6 wickets,Southampton,"Jun 5, 2019",4150,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/india-vs-south-africa-8th-match-1144490/full-scorecard
Bangladesh,New Zealand,New Zealand,2 wickets,The Oval,"Jun 5, 2019",4151,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/bangladesh-vs-new-zealand-9th-match-1144491/full-scorecard
Australia,West Indies,Australia,15 runs,Nottingham,"Jun 6, 2019",4152,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/australia-vs-west-indies-10th-match-1144492/full-scorecard
England,Bangladesh,England,106 runs,Cardiff,"Jun 8, 2019",4153,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-bangladesh-12th-match-1144494/full-scorecard
Afghanistan,New Zealand,New Zealand,7 wickets,Taunton,"Jun 8, 2019",4154,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/afghanistan-vs-new-zealand-13th-match-1144495/full-scorecard
Australia,India,India,36 runs,The Oval,"Jun 9, 2019",4155,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/australia-vs-india-14th-match-1144496/full-scorecard
South Africa,West Indies,no result,-,Southampton,"Jun 10, 2019",4156,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/south-africa-vs-west-indies-15th-match-1144497/full-scorecard
Australia,Pakistan,Australia,41 runs,Taunton,"Jun 12, 2019",4157,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/australia-vs-pakistan-17th-match-1144499/full-scorecard
England,West Indies,England,8 wickets,Southampton,"Jun 14, 2019",4158,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-west-indies-19th-match-1144501/full-scorecard
Australia,Sri Lanka,Australia,87 runs,The Oval,"Jun 15, 2019",4159,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/australia-vs-sri-lanka-20th-match-1144502/full-scorecard
Afghanistan,South Africa,South Africa,9 wickets,Cardiff,"Jun 15, 2019",4160,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/afghanistan-vs-south-africa-21st-match-1144503/full-scorecard
India,Pakistan,India,89 runs,Manchester,"Jun 16, 2019",4161,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/india-vs-pakistan-22nd-match-1144504/full-scorecard
Bangladesh,West Indies,Bangladesh,7 wickets,Taunton,"Jun 17, 2019",4162,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/bangladesh-vs-west-indies-23rd-match-1144505/full-scorecard
England,Afghanistan,England,150 runs,Manchester,"Jun 18, 2019",4163,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-afghanistan-24th-match-1144506/full-scorecard
Netherlands,Zimbabwe,Netherlands,7 wickets,Deventer,"Jun 19, 2019",4164,https://www.espncricinfo.com/series/zim-in-ireland-and-nl-2019-1168501/netherlands-vs-zimbabwe-1st-odi-1188377/full-scorecard
New Zealand,South Africa,New Zealand,4 wickets,Birmingham,"Jun 19, 2019",4165,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/new-zealand-vs-south-africa-25th-match-1144507/full-scorecard
Australia,Bangladesh,Australia,48 runs,Nottingham,"Jun 20, 2019",4166,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/australia-vs-bangladesh-26th-match-1144508/full-scorecard
Netherlands,Zimbabwe,Netherlands,3 wickets,Deventer,"Jun 21, 2019",4167,https://www.espncricinfo.com/series/zim-in-ireland-and-nl-2019-1168501/netherlands-vs-zimbabwe-2nd-odi-1188378/full-scorecard
England,Sri Lanka,Sri Lanka,20 runs,Leeds,"Jun 21, 2019",4168,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-sri-lanka-27th-match-1144509/full-scorecard
Afghanistan,India,India,11 runs,Southampton,"Jun 22, 2019",4169,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/afghanistan-vs-india-28th-match-1144510/full-scorecard
New Zealand,West Indies,New Zealand,5 runs,Manchester,"Jun 22, 2019",4170,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/new-zealand-vs-west-indies-29th-match-1144511/full-scorecard
Pakistan,South Africa,Pakistan,49 runs,Lord's,"Jun 23, 2019",4171,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/pakistan-vs-south-africa-30th-match-1144512/full-scorecard
Afghanistan,Bangladesh,Bangladesh,62 runs,Southampton,"Jun 24, 2019",4172,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/afghanistan-vs-bangladesh-31st-match-1144513/full-scorecard
England,Australia,Australia,64 runs,Lord's,"Jun 25, 2019",4173,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-australia-32nd-match-1144514/full-scorecard
New Zealand,Pakistan,Pakistan,6 wickets,Birmingham,"Jun 26, 2019",4174,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/new-zealand-vs-pakistan-33rd-match-1144515/full-scorecard
India,West Indies,India,125 runs,Manchester,"Jun 27, 2019",4175,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/india-vs-west-indies-34th-match-1144516/full-scorecard
South Africa,Sri Lanka,South Africa,9 wickets,Chester-le-Street,"Jun 28, 2019",4176,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/south-africa-vs-sri-lanka-35th-match-1144517/full-scorecard
Afghanistan,Pakistan,Pakistan,3 wickets,Leeds,"Jun 29, 2019",4177,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/afghanistan-vs-pakistan-36th-match-1144518/full-scorecard
Australia,New Zealand,Australia,86 runs,Lord's,"Jun 29, 2019",4178,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/australia-vs-new-zealand-37th-match-1144519/full-scorecard
England,India,England,31 runs,Birmingham,"Jun 30, 2019",4179,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/england-vs-india-38th-match-1144520/full-scorecard
Sri Lanka,West Indies,Sri Lanka,23 runs,Chester-le-Street,"Jul 1, 2019",4180,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/sri-lanka-vs-west-indies-39th-match-1144521/full-scorecard
Ireland,Zimbabwe,Ireland,4 wickets,Bready,"Jul 1, 2019",4181,https://www.espncricinfo.com/series/zim-in-ireland-and-nl-2019-1168501/ireland-vs-zimbabwe-1st-odi-1168517/full-scorecard
Bangladesh,India,India,28 runs,Birmingham,"Jul 2, 2019",4182,https://www.espncricinfo.com/series/icc-cricket-world-cup-2019-1144415/bangladesh-vs-india-40th-match-1144522/full-scorecard
